L, a, b, x, y
140.63, 168.98, 185.30, 667.26, 113.72
140.63, 168.98, 185.30, 667.26, 113.72
137.26, 170.26, 184.33, 664.55, 117.48
137.26, 170.26, 184.33, 664.55, 117.48
136.56, 162.55, 181.07, 662.08, 119.64
136.56, 162.55, 181.07, 662.08, 119.64
134.53, 158.03, 179.12, 658.09, 122.27
134.53, 158.03, 179.12, 658.09, 122.27
133.96, 151.47, 177.83, 653.92, 124.13
133.96, 151.47, 177.83, 653.92, 124.13
174.54, 135.28, 189.57, 648.22, 106.72
167.64, 153.62, 193.82, 635.77, 116.06
167.64, 153.62, 193.82, 635.77, 116.06
167.64, 153.62, 193.82, 635.77, 116.06
152.04, 162.21, 188.65, 625.99, 123.95
152.04, 162.21, 188.65, 625.99, 123.95
147.48, 167.52, 188.80, 627.20, 121.03
147.10, 167.51, 188.99, 627.33, 120.07
147.10, 167.51, 188.99, 627.33, 120.07
147.10, 167.51, 188.99, 627.33, 120.07
147.74, 165.42, 188.79, 625.40, 124.03
147.74, 165.42, 188.79, 625.40, 124.03
151.42, 160.74, 188.41, 625.00, 127.67
150.95, 160.98, 188.36, 625.08, 127.57
149.32, 159.60, 186.71, 628.12, 128.28
149.32, 159.60, 186.71, 628.12, 128.28
150.50, 157.69, 186.02, 628.62, 127.53
150.78, 164.21, 187.58, 625.90, 127.84
150.78, 164.21, 187.58, 625.90, 127.84
150.78, 164.21, 187.58, 625.90, 127.84
154.47, 150.90, 185.82, 623.10, 127.08
161.28, 156.70, 184.71, 619.07, 124.29
161.28, 156.70, 184.71, 619.07, 124.29
161.28, 156.70, 184.71, 619.07, 124.29
156.16, 162.17, 186.56, 610.91, 124.08
148.66, 170.08, 187.97, 611.79, 119.77
148.66, 170.08, 187.97, 611.79, 119.77
148.66, 170.08, 187.97, 611.79, 119.77
149.23, 169.52, 184.61, 615.21, 115.83
148.96, 170.24, 187.55, 612.63, 116.00
141.37, 154.25, 177.82, 615.04, 113.18
150.52, 154.23, 178.90, 625.00, 113.22
150.52, 154.23, 178.90, 625.00, 113.22
150.52, 154.23, 178.90, 625.00, 113.22
142.26, 149.78, 177.71, 624.32, 114.26
142.26, 149.78, 177.71, 624.32, 114.26
151.09, 157.63, 177.80, 630.43, 116.65
151.09, 157.63, 177.80, 630.43, 116.65
149.88, 161.62, 179.17, 637.08, 124.25
149.88, 161.62, 179.17, 637.08, 124.25
151.09, 156.67, 186.21, 635.08, 128.18
151.09, 156.67, 186.21, 635.08, 128.18
149.14, 161.39, 187.40, 633.29, 131.65
150.33, 166.49, 186.61, 630.49, 132.75
150.33, 166.49, 186.61, 630.49, 132.75
150.33, 166.49, 186.61, 630.49, 132.75
153.10, 164.36, 182.21, 628.46, 128.48
153.10, 164.36, 182.21, 628.46, 128.48
152.06, 159.25, 187.12, 626.28, 131.81
148.52, 167.99, 187.41, 623.55, 127.52
148.52, 167.99, 187.41, 623.55, 127.52
148.52, 167.99, 187.41, 623.55, 127.52
149.77, 163.09, 188.20, 618.93, 128.51
155.03, 164.05, 191.05, 613.53, 130.25
155.03, 164.05, 191.05, 613.53, 130.25
155.03, 164.05, 191.05, 613.53, 130.25
154.13, 164.33, 190.35, 608.84, 129.05
154.13, 164.33, 190.35, 608.84, 129.05
151.95, 165.55, 190.72, 603.23, 129.36
153.48, 165.71, 190.93, 603.31, 129.34
155.81, 164.24, 191.05, 598.33, 126.88
155.81, 164.24, 191.05, 598.33, 126.88
153.04, 167.95, 190.09, 594.95, 124.46
153.04, 167.95, 190.09, 594.95, 124.46
154.65, 161.98, 189.18, 592.40, 118.49
151.28, 165.34, 189.79, 592.82, 113.08
151.32, 165.34, 189.84, 592.82, 113.08
151.28, 165.34, 189.79, 592.82, 113.08
116.06, 193.14, 169.65, 545.14, 165.25
146.80, 166.09, 182.70, 582.77, 120.06
116.04, 193.15, 169.66, 545.14, 165.25
146.80, 166.09, 182.70, 582.77, 120.06
116.48, 195.53, 169.75, 559.61, 160.85
155.45, 163.90, 188.16, 597.36, 99.81
116.74, 190.68, 169.71, 575.79, 147.94
143.68, 161.73, 183.88, 595.46, 99.82
116.74, 190.68, 169.71, 575.79, 147.94
143.74, 161.74, 183.89, 595.46, 99.82
116.74, 190.68, 169.71, 575.79, 147.94
143.73, 161.73, 183.88, 595.46, 99.82
112.12, 191.16, 164.38, 578.19, 141.21
139.46, 164.47, 180.79, 597.60, 100.20
112.37, 191.23, 164.34, 578.38, 141.54
139.93, 164.46, 180.92, 597.56, 99.89
118.63, 189.14, 167.77, 580.46, 127.69
137.13, 163.34, 176.34, 603.33, 102.78
118.63, 189.14, 167.77, 580.46, 127.69
137.13, 163.34, 176.34, 603.33, 102.78
114.20, 193.42, 162.45, 589.92, 132.88
114.20, 193.42, 162.45, 589.92, 132.88
116.96, 149.77, 170.95, 622.11, 44.00
116.96, 149.77, 170.95, 622.11, 44.00
131.80, 172.21, 183.05, 626.53, 36.25
131.80, 172.21, 183.05, 626.53, 36.25
137.34, 180.03, 186.20, 629.91, 18.55
109.80, 193.64, 162.50, 575.36, 110.05
137.34, 180.03, 186.20, 629.91, 18.55
109.80, 193.64, 162.50, 575.36, 110.05
144.46, 178.31, 186.76, 631.34, 12.18
111.53, 194.76, 165.39, 584.21, 106.54
144.46, 178.31, 186.76, 631.34, 12.18
111.53, 194.76, 165.39, 584.21, 106.54
150.15, 175.57, 184.69, 632.87, 6.75
112.86, 194.83, 164.84, 584.95, 107.48
150.56, 176.68, 184.13, 632.87, 6.75
112.42, 194.55, 164.16, 583.70, 107.39
110.00, 193.49, 163.04, 570.23, 109.97
148.96, 171.58, 182.25, 634.88, 6.04
108.43, 191.99, 164.67, 574.43, 117.25
150.92, 173.07, 187.14, 638.80, 8.20
108.43, 191.99, 164.67, 574.43, 117.25
150.92, 173.07, 187.14, 638.80, 8.20
108.43, 191.99, 164.67, 574.43, 117.25
150.92, 173.07, 187.14, 638.80, 8.20
140.25, 174.20, 187.04, 642.97, 13.41
108.91, 192.51, 163.72, 567.80, 117.23
140.25, 174.20, 187.04, 642.97, 13.41
108.91, 192.51, 163.72, 567.80, 117.23
107.37, 192.96, 165.00, 567.91, 116.11
143.48, 170.51, 186.98, 650.48, 13.59
143.48, 170.51, 186.98, 650.48, 13.59
107.40, 192.97, 164.99, 567.79, 116.03
157.14, 162.18, 188.60, 648.96, 18.56
157.25, 162.27, 188.88, 648.96, 18.56
155.92, 156.31, 184.83, 642.36, 25.89
107.91, 192.91, 163.78, 568.69, 117.89
153.02, 163.00, 186.32, 629.79, 55.95
108.43, 193.34, 164.38, 570.37, 119.20
153.00, 163.02, 186.28, 629.79, 55.95
108.36, 193.33, 164.43, 570.52, 119.34
153.02, 163.00, 186.32, 629.79, 55.95
108.45, 193.36, 164.41, 570.44, 119.29
146.30, 171.44, 186.54, 632.33, 62.09
107.76, 191.97, 163.11, 569.78, 117.41
139.26, 174.68, 184.22, 629.53, 77.53
139.21, 174.70, 184.23, 629.53, 77.53
139.13, 174.70, 184.23, 629.53, 77.53
148.38, 172.11, 187.31, 630.62, 79.12
148.38, 172.11, 187.31, 630.62, 79.12
144.85, 173.22, 186.44, 629.65, 88.32
104.57, 192.30, 165.38, 553.58, 126.91
144.85, 173.22, 186.44, 629.65, 88.32
104.57, 192.30, 165.38, 553.58, 126.91
139.99, 174.51, 185.06, 627.83, 99.52
106.24, 192.41, 165.13, 557.60, 132.81
139.99, 174.51, 185.06, 627.83, 99.52
106.24, 192.41, 165.13, 557.60, 132.81
106.61, 191.09, 165.76, 558.07, 140.65
143.49, 163.97, 181.31, 629.63, 104.09
106.64, 191.16, 165.87, 558.07, 140.65
143.55, 164.00, 181.34, 629.63, 104.09
155.53, 156.34, 184.46, 635.92, 110.28
112.02, 193.47, 165.63, 547.05, 147.64
155.60, 163.21, 189.93, 635.62, 130.06
113.70, 193.63, 166.22, 549.09, 158.90
155.60, 163.21, 189.94, 635.62, 130.06
113.77, 193.70, 166.27, 549.08, 158.91
155.58, 163.21, 189.92, 635.62, 130.06
113.83, 193.74, 166.31, 549.08, 158.91
149.23, 167.61, 188.29, 637.22, 149.81
117.89, 193.23, 166.74, 550.04, 168.57
149.23, 167.61, 188.29, 637.22, 149.81
117.89, 193.23, 166.74, 550.04, 168.57
139.33, 173.91, 187.84, 637.54, 165.60
117.46, 194.44, 166.34, 555.26, 181.46
142.42, 174.05, 186.06, 639.20, 180.80
117.18, 194.84, 167.79, 559.14, 185.20
142.42, 174.05, 186.06, 639.20, 180.80
117.17, 194.85, 167.78, 559.14, 185.20
142.42, 174.05, 186.06, 639.20, 180.80
117.18, 194.84, 167.79, 559.14, 185.20
136.25, 180.38, 185.54, 641.42, 185.82
115.44, 194.90, 169.44, 563.18, 197.75
136.25, 180.38, 185.54, 641.42, 185.82
115.43, 194.91, 169.45, 563.16, 197.75
136.47, 175.92, 183.55, 641.31, 192.32
114.67, 195.10, 172.04, 567.79, 206.93
136.54, 180.04, 185.46, 640.83, 207.55
114.18, 195.37, 174.71, 573.24, 211.95
136.51, 180.01, 185.39, 640.83, 207.55
114.17, 195.38, 174.65, 573.25, 211.94
136.42, 179.95, 185.38, 640.83, 207.55
114.15, 195.32, 174.66, 573.24, 211.95
135.79, 178.36, 185.65, 644.89, 219.35
112.83, 195.33, 174.94, 573.79, 219.32
135.65, 178.45, 185.57, 644.64, 219.51
112.84, 195.33, 174.93, 573.76, 219.34
136.01, 174.87, 184.69, 646.27, 225.25
112.46, 194.87, 174.67, 574.49, 224.44
136.01, 174.87, 184.69, 646.27, 225.25
112.39, 194.83, 174.69, 574.54, 224.34
136.92, 174.30, 185.57, 646.43, 233.01
113.51, 195.41, 174.32, 575.13, 228.21
139.50, 176.86, 186.88, 645.36, 239.08
114.36, 195.30, 174.36, 576.35, 231.09
139.50, 176.86, 186.88, 645.36, 239.08
114.35, 195.34, 174.34, 576.55, 230.86
139.50, 176.86, 186.88, 645.36, 239.08
114.38, 195.29, 174.36, 576.51, 230.92
137.78, 178.83, 187.28, 643.85, 245.41
116.17, 194.91, 174.11, 579.11, 232.97
137.78, 178.83, 187.28, 643.85, 245.41
116.10, 194.89, 174.15, 578.97, 233.18
139.29, 176.01, 185.05, 638.72, 249.17
119.27, 191.78, 173.37, 587.22, 234.62
139.15, 175.54, 184.88, 638.77, 249.13
119.30, 191.79, 173.39, 587.21, 234.63
134.54, 182.93, 183.77, 633.16, 253.37
121.44, 191.69, 172.38, 585.03, 242.47
134.44, 182.94, 183.78, 633.16, 253.37
121.44, 191.69, 172.38, 585.03, 242.47
133.26, 181.42, 181.41, 633.21, 251.70
122.03, 190.29, 173.71, 585.92, 241.26
133.25, 181.49, 181.35, 633.13, 251.56
122.05, 190.33, 173.68, 585.98, 241.17
134.42, 184.42, 182.22, 637.44, 257.25
120.71, 189.24, 169.48, 586.27, 237.89
132.57, 183.68, 181.99, 637.18, 256.36
120.87, 189.13, 169.57, 586.59, 237.29
129.99, 180.95, 181.77, 637.56, 267.33
111.41, 192.88, 167.21, 578.83, 238.50
129.58, 182.09, 180.93, 636.83, 269.59
113.27, 193.51, 168.62, 588.81, 238.17
129.58, 182.09, 180.93, 636.83, 269.59
113.27, 193.51, 168.62, 588.81, 238.17
129.58, 182.09, 180.93, 636.83, 269.59
113.27, 193.51, 168.62, 588.81, 238.17
131.48, 182.18, 179.65, 632.17, 276.51
114.14, 193.45, 166.53, 602.46, 241.44
131.48, 182.18, 179.65, 632.17, 276.51
114.02, 193.27, 166.19, 600.89, 241.03
130.92, 183.01, 179.46, 627.40, 283.51
115.78, 192.44, 166.42, 591.71, 243.37
130.92, 183.01, 179.46, 627.40, 283.51
115.78, 192.44, 166.42, 591.71, 243.37
132.69, 180.98, 178.80, 616.51, 289.64
113.14, 192.60, 165.50, 584.52, 246.39
135.67, 180.17, 178.93, 608.42, 298.47
114.37, 192.96, 165.17, 583.32, 250.51
135.73, 180.20, 178.92, 608.41, 298.44
114.38, 192.98, 165.17, 583.32, 250.51
135.75, 180.09, 178.96, 608.36, 298.46
114.40, 192.99, 165.19, 583.32, 250.51
139.81, 177.36, 180.00, 604.22, 307.05
115.14, 193.25, 164.01, 585.64, 249.71
144.72, 175.11, 183.80, 595.50, 316.08
120.44, 192.46, 168.28, 592.89, 250.23
144.88, 175.03, 183.94, 595.62, 316.38
120.44, 192.55, 168.37, 593.13, 249.84
144.92, 175.02, 183.95, 595.64, 316.45
120.44, 192.60, 168.33, 593.18, 249.75
145.41, 171.64, 182.85, 586.92, 319.12
115.25, 192.37, 168.63, 604.10, 261.40
145.46, 171.73, 182.90, 586.92, 319.12
115.25, 192.37, 168.63, 604.10, 261.40
142.90, 173.87, 182.80, 583.41, 318.65
120.23, 188.85, 171.67, 606.10, 279.55
142.90, 173.87, 182.80, 583.41, 318.65
120.23, 188.85, 171.67, 606.10, 279.55
139.20, 176.69, 183.37, 577.86, 325.86
114.91, 192.33, 171.47, 611.19, 299.10
145.07, 172.79, 185.94, 558.36, 332.31
112.12, 193.22, 174.12, 607.99, 312.69
145.07, 172.79, 185.94, 558.36, 332.31
112.12, 193.22, 174.12, 607.99, 312.69
145.07, 172.79, 185.94, 558.36, 332.31
112.12, 193.22, 174.12, 607.99, 312.69
152.42, 170.03, 187.42, 541.51, 335.89
112.24, 194.20, 174.96, 601.82, 316.50
152.42, 170.03, 187.42, 541.51, 335.89
112.24, 194.20, 174.96, 601.82, 316.50
151.88, 170.47, 187.71, 529.88, 338.30
113.67, 194.80, 177.51, 595.12, 326.47
151.88, 170.47, 187.71, 529.88, 338.30
113.67, 194.80, 177.51, 595.12, 326.47
153.64, 168.32, 186.65, 515.45, 339.45
114.05, 196.16, 177.08, 588.33, 331.64
153.70, 168.35, 186.65, 515.45, 339.45
114.02, 196.16, 177.05, 588.33, 331.62
154.12, 169.27, 187.65, 505.27, 341.18
114.60, 196.26, 176.85, 580.19, 333.34
154.12, 169.27, 187.65, 505.27, 341.18
114.62, 196.25, 176.83, 580.19, 333.34
113.34, 195.36, 175.67, 568.96, 335.78
146.38, 173.54, 185.06, 500.81, 342.14
112.19, 195.58, 176.39, 558.69, 335.45
134.09, 176.57, 183.36, 497.58, 341.94
112.20, 195.58, 176.38, 558.69, 335.45
134.09, 176.57, 183.36, 497.58, 341.94
112.20, 195.58, 176.39, 558.69, 335.45
134.09, 176.57, 183.36, 497.58, 341.94
134.35, 176.72, 182.93, 489.30, 341.18
111.13, 195.25, 175.45, 551.20, 335.25
111.94, 195.75, 175.84, 544.29, 333.74
137.27, 176.17, 183.18, 478.91, 339.76
111.93, 195.73, 175.82, 544.29, 333.74
137.27, 176.17, 183.18, 478.91, 339.76
111.94, 195.75, 175.84, 544.29, 333.74
137.27, 176.17, 183.18, 478.91, 339.76
135.64, 179.36, 182.72, 473.89, 339.42
109.99, 195.22, 176.19, 536.26, 331.15
140.38, 177.14, 184.40, 466.61, 339.16
109.96, 195.19, 176.12, 536.35, 331.06
140.36, 177.13, 184.37, 466.61, 339.16
109.97, 195.20, 176.13, 536.35, 331.06
140.38, 177.14, 184.40, 466.61, 339.16
110.10, 195.27, 176.01, 535.28, 330.82
142.73, 175.58, 185.39, 460.16, 340.12
148.58, 173.48, 188.07, 454.05, 340.22
112.22, 195.66, 175.43, 533.62, 331.83
148.17, 173.84, 188.11, 454.11, 340.33
112.20, 195.69, 175.44, 533.65, 331.80
148.17, 173.85, 188.11, 454.11, 340.33
112.19, 195.66, 175.44, 533.64, 331.82
147.62, 172.19, 186.42, 453.78, 340.26
110.51, 195.19, 175.31, 531.64, 331.21
111.01, 195.49, 175.73, 532.19, 330.45
149.67, 172.75, 187.55, 449.03, 338.23
149.67, 172.75, 187.55, 449.03, 338.23
111.02, 195.49, 175.73, 532.19, 330.45
111.01, 195.49, 175.73, 532.19, 330.45
149.67, 172.75, 187.55, 449.03, 338.23
150.03, 171.93, 188.03, 445.57, 337.68
149.11, 171.96, 188.05, 442.45, 336.89
114.24, 195.16, 172.90, 528.79, 332.29
149.11, 171.96, 188.05, 442.45, 336.89
114.21, 195.16, 172.91, 528.73, 332.31
149.11, 171.96, 188.05, 442.45, 336.89
114.24, 195.16, 172.90, 528.79, 332.29
150.07, 172.29, 188.35, 438.16, 335.44
150.07, 172.29, 188.35, 438.16, 335.44
150.04, 171.44, 188.50, 434.20, 332.96
150.66, 171.76, 189.25, 433.94, 334.47
148.77, 172.01, 188.44, 429.76, 331.59
149.73, 173.59, 188.70, 425.99, 329.24
149.73, 173.59, 188.70, 425.99, 329.24
149.73, 173.59, 188.70, 425.99, 329.24
148.64, 169.90, 187.34, 421.79, 326.81
148.64, 169.90, 187.34, 421.79, 326.81
148.40, 170.35, 186.09, 418.47, 323.91
151.37, 173.15, 188.89, 416.81, 320.67
151.37, 173.15, 188.89, 416.81, 320.67
151.37, 173.15, 188.89, 416.81, 320.67
150.70, 170.54, 187.45, 413.94, 317.66
152.09, 172.34, 188.92, 411.72, 314.77
152.09, 172.51, 189.02, 411.72, 314.77
151.92, 172.84, 189.04, 411.74, 314.76
151.13, 171.40, 188.14, 409.68, 311.62
151.13, 171.40, 188.14, 409.68, 311.62
152.31, 171.10, 187.02, 409.98, 307.55
154.14, 170.97, 188.41, 408.24, 305.47
154.14, 170.97, 188.41, 408.24, 305.47
154.14, 170.97, 188.41, 408.24, 305.47
152.08, 169.63, 187.01, 408.79, 302.14
152.08, 171.24, 189.10, 408.97, 299.98
152.08, 171.24, 189.10, 408.97, 299.98
152.08, 171.24, 189.10, 408.97, 299.98
152.34, 171.86, 187.48, 409.81, 297.38
152.34, 171.86, 187.48, 409.81, 297.38
152.43, 172.58, 189.23, 409.54, 296.26
150.22, 174.73, 190.18, 409.11, 294.85
150.30, 175.31, 190.29, 408.97, 294.79
150.46, 174.93, 190.38, 409.11, 294.85
151.13, 173.37, 190.21, 409.57, 294.64
149.77, 175.22, 190.81, 410.46, 294.49
149.77, 175.22, 190.81, 410.46, 294.49
149.77, 175.22, 190.81, 410.46, 294.49
149.97, 173.36, 188.76, 411.17, 294.94
149.90, 173.41, 188.77, 411.17, 294.94
149.53, 174.94, 189.04, 409.45, 295.40
149.48, 174.02, 189.00, 409.33, 295.42
151.41, 170.27, 187.57, 409.50, 296.70
151.79, 173.55, 189.87, 408.93, 298.45
151.78, 173.59, 189.87, 408.93, 298.45
151.77, 173.60, 189.91, 408.93, 298.45
151.27, 171.05, 188.61, 408.60, 300.69
149.05, 174.16, 190.14, 407.75, 303.29
149.05, 174.16, 190.14, 407.75, 303.29
149.05, 174.16, 190.14, 407.75, 303.29
149.10, 173.23, 189.03, 406.38, 305.91
149.10, 173.23, 189.03, 406.38, 305.91
148.69, 173.71, 189.76, 404.75, 309.08
148.69, 173.71, 189.76, 404.75, 309.08
148.46, 173.30, 188.14, 402.51, 312.35
148.49, 173.02, 188.22, 399.96, 315.58
148.49, 173.02, 188.22, 399.96, 315.58
146.54, 175.38, 188.93, 396.15, 318.27
146.54, 175.38, 188.93, 396.15, 318.27
146.54, 175.38, 188.93, 396.15, 318.27
145.81, 174.25, 188.52, 392.31, 321.97
145.81, 174.25, 188.52, 392.31, 321.97
147.52, 172.86, 189.14, 386.94, 324.18
148.34, 173.51, 189.62, 386.82, 324.57
142.92, 173.26, 187.22, 381.51, 327.57
142.92, 173.26, 187.22, 381.51, 327.57
142.80, 174.01, 189.37, 375.14, 328.13
142.80, 174.01, 189.37, 375.14, 328.13
142.10, 171.89, 188.68, 368.09, 328.98
142.10, 171.89, 188.68, 368.09, 328.98
143.62, 170.65, 188.04, 361.50, 328.76
143.62, 170.65, 188.04, 361.50, 328.76
147.32, 169.56, 189.82, 352.87, 327.58
147.32, 169.56, 189.82, 352.87, 327.58
147.75, 170.41, 190.91, 344.96, 325.35
147.75, 170.41, 190.91, 344.96, 325.35
147.25, 169.89, 188.64, 336.17, 323.10
147.25, 169.89, 188.64, 336.17, 323.10
147.60, 169.28, 188.43, 329.28, 318.69
147.60, 169.28, 188.43, 329.28, 318.69
144.01, 170.09, 186.65, 321.87, 314.19
144.23, 169.92, 186.66, 321.87, 314.19
144.56, 172.57, 187.52, 316.79, 308.07
144.56, 172.57, 187.52, 316.79, 308.07
147.06, 172.96, 189.59, 312.50, 302.19
147.06, 172.96, 189.59, 312.50, 302.19
149.69, 171.71, 190.19, 310.43, 294.72
149.69, 171.71, 190.19, 310.43, 294.72
145.64, 169.30, 188.08, 309.80, 287.93
145.64, 169.30, 188.08, 309.80, 287.93
151.72, 167.33, 189.47, 309.86, 280.47
151.72, 167.33, 189.47, 309.86, 280.47
147.31, 172.28, 189.47, 311.98, 272.89
147.31, 172.28, 189.47, 311.98, 272.89
108.10, 193.83, 176.80, 371.82, 314.91
138.94, 175.85, 187.06, 321.34, 272.34
108.10, 193.83, 176.80, 371.82, 314.91
138.94, 175.85, 187.06, 321.34, 272.34
109.83, 192.68, 175.76, 355.48, 318.48
148.34, 170.23, 188.88, 316.07, 257.32
150.17, 169.17, 189.17, 318.08, 249.04
150.17, 169.17, 189.17, 318.08, 249.04
150.17, 169.17, 189.17, 318.08, 249.04
146.93, 168.71, 188.18, 318.93, 241.32
144.24, 171.77, 188.21, 318.30, 232.85
144.21, 171.76, 188.23, 318.30, 232.85
144.31, 171.75, 188.24, 318.30, 232.85
151.02, 169.62, 189.01, 320.38, 224.38
151.02, 169.62, 189.01, 320.38, 224.38
144.52, 172.00, 188.21, 320.54, 217.23
144.52, 172.00, 188.21, 320.54, 217.23
144.60, 168.02, 186.45, 320.17, 208.96
144.60, 168.02, 186.45, 320.17, 208.96
147.28, 167.55, 187.83, 321.07, 200.61
147.28, 167.55, 187.83, 321.07, 200.61
148.49, 168.61, 187.98, 321.64, 192.32
148.46, 168.44, 187.96, 321.64, 192.32
147.77, 167.54, 187.66, 322.87, 184.67
149.13, 168.17, 188.28, 324.42, 175.96
149.13, 168.17, 188.28, 324.42, 175.96
149.13, 168.17, 188.28, 324.42, 175.96
147.00, 172.10, 187.76, 328.00, 168.70
148.29, 171.05, 187.71, 329.93, 159.04
148.29, 171.05, 187.71, 329.93, 159.04
148.29, 171.05, 187.71, 329.93, 159.04
143.89, 174.87, 187.12, 333.54, 150.09
143.71, 173.51, 186.41, 333.50, 150.46
146.89, 171.82, 187.47, 338.00, 142.23
146.89, 171.82, 187.47, 338.00, 142.23
146.95, 167.04, 184.29, 344.30, 135.79
146.72, 168.80, 186.38, 351.25, 131.41
146.82, 168.41, 186.34, 351.20, 131.52
146.92, 168.22, 186.38, 351.20, 131.52
147.11, 171.92, 186.65, 359.25, 128.66
147.11, 171.92, 186.65, 359.25, 128.66
109.09, 192.64, 171.17, 348.20, 241.99
150.53, 165.78, 186.72, 367.05, 129.36
109.09, 192.64, 171.17, 348.20, 241.99
149.32, 166.99, 186.76, 367.19, 128.96
112.18, 192.65, 170.82, 364.47, 232.24
147.94, 171.88, 187.09, 373.79, 130.98
112.18, 192.65, 170.82, 364.47, 232.24
147.94, 171.88, 187.09, 373.79, 130.98
114.20, 193.80, 168.28, 375.93, 218.31
154.38, 161.95, 187.17, 384.87, 125.73
114.15, 193.76, 168.26, 375.93, 218.31
154.38, 161.95, 187.17, 384.87, 125.73
110.40, 155.64, 173.27, 418.36, 55.41
141.82, 166.64, 186.63, 429.11, 24.65
141.82, 166.64, 186.63, 429.11, 24.65
141.82, 166.64, 186.63, 429.11, 24.65
151.01, 169.16, 189.79, 443.71, 7.95
151.01, 169.16, 189.79, 443.71, 7.95
166.71, 157.52, 179.33, 459.57, 1.64
166.71, 157.52, 179.33, 459.57, 1.64
94.09, 185.92, 161.10, 445.29, 114.50
101.86, 162.51, 169.99, 471.11, 55.89
94.09, 185.92, 161.10, 445.29, 114.50
101.86, 162.51, 169.99, 471.11, 55.89
106.80, 168.93, 175.82, 472.13, 63.00
120.38, 190.95, 159.71, 415.48, 97.40
106.57, 171.96, 176.93, 477.21, 53.84
105.83, 187.51, 160.96, 433.82, 105.43
106.57, 171.96, 176.93, 477.21, 53.84
106.08, 187.65, 160.92, 433.10, 105.60
106.57, 171.96, 176.93, 477.21, 53.84
106.08, 187.66, 160.99, 433.10, 105.60
104.53, 168.21, 175.08, 481.02, 51.05
92.44, 184.61, 160.88, 427.17, 115.42
101.77, 165.73, 172.58, 485.99, 56.41
91.12, 184.79, 162.06, 428.90, 118.05
101.77, 165.73, 172.58, 485.99, 56.41
91.12, 184.79, 162.06, 428.90, 118.05
101.77, 165.73, 172.58, 485.99, 56.41
91.12, 184.79, 162.06, 428.90, 118.05
99.63, 151.66, 170.12, 492.26, 64.43
98.79, 186.92, 161.59, 417.81, 119.43
108.38, 190.48, 162.28, 417.42, 113.90
121.00, 136.00, 171.00, 500.00, 79.50
108.35, 190.39, 162.25, 417.09, 114.43
121.00, 136.00, 171.00, 500.00, 79.50
108.35, 190.34, 162.37, 417.02, 114.53
121.00, 136.00, 171.00, 500.00, 79.50
107.68, 190.95, 165.06, 415.32, 118.06
107.68, 190.95, 165.06, 415.32, 118.06
99.00, 188.38, 161.95, 498.67, 127.71
107.32, 188.29, 163.29, 416.58, 123.47
99.00, 188.38, 161.95, 498.67, 127.71
107.32, 188.29, 163.29, 416.58, 123.47
139.83, 161.61, 173.57, 450.08, 133.00
123.91, 177.94, 168.74, 428.01, 130.25
157.56, 162.09, 189.80, 467.24, 145.62
125.16, 180.97, 171.70, 429.65, 135.04
157.56, 162.09, 189.80, 467.24, 145.62
125.18, 180.97, 171.69, 429.65, 135.04
157.56, 162.09, 189.80, 467.24, 145.62
125.16, 180.97, 171.70, 429.65, 135.04
161.13, 162.56, 188.36, 475.90, 141.89
125.86, 180.95, 170.99, 434.76, 138.36
161.13, 162.56, 188.36, 475.90, 141.89
125.86, 180.95, 170.99, 434.76, 138.36
155.64, 167.25, 189.51, 481.72, 143.71
105.92, 189.05, 161.31, 423.77, 141.23
148.23, 169.85, 189.58, 482.29, 142.22
110.80, 185.28, 164.35, 432.14, 149.30
148.23, 169.85, 189.58, 482.29, 142.22
110.80, 185.28, 164.35, 432.14, 149.30
148.23, 169.85, 189.58, 482.29, 142.22
110.80, 185.28, 164.35, 432.14, 149.30
149.30, 168.49, 188.94, 486.30, 143.87
113.08, 190.37, 161.49, 427.37, 157.07
150.90, 172.80, 190.15, 486.71, 150.98
113.31, 191.95, 164.62, 429.58, 170.60
150.88, 172.83, 190.09, 486.71, 150.98
113.31, 191.95, 164.62, 429.58, 170.60
150.90, 172.80, 190.15, 486.71, 150.98
113.31, 191.95, 164.62, 429.58, 170.60
164.50, 158.65, 187.20, 488.21, 164.31
114.93, 194.36, 166.87, 433.18, 176.48
164.50, 158.65, 187.20, 488.21, 164.31
114.93, 194.36, 166.87, 433.18, 176.48
153.66, 164.74, 184.07, 495.29, 166.55
114.36, 194.95, 167.24, 439.96, 196.17
153.66, 164.74, 184.07, 495.29, 166.55
114.41, 194.98, 167.26, 439.96, 196.17
120.16, 188.47, 168.33, 450.68, 200.72
154.20, 165.08, 184.72, 496.65, 183.23
120.16, 188.47, 168.33, 450.68, 200.72
154.20, 165.08, 184.72, 496.65, 183.23
146.12, 166.05, 182.97, 492.71, 205.81
120.15, 185.39, 168.68, 457.66, 197.55
146.12, 166.05, 182.97, 492.71, 205.81
120.15, 185.39, 168.68, 457.66, 197.55
138.86, 170.77, 182.23, 491.66, 217.54
121.34, 189.80, 169.97, 460.25, 192.27
138.86, 170.77, 182.23, 491.66, 217.54
121.34, 189.80, 169.97, 460.25, 192.27
141.11, 170.47, 181.74, 499.42, 224.63
117.36, 192.79, 170.61, 458.78, 194.27
141.14, 170.60, 181.81, 499.42, 224.63
117.36, 192.79, 170.61, 458.78, 194.27
148.25, 165.00, 184.13, 508.50, 228.63
114.43, 191.27, 171.72, 462.24, 195.24
